alighogy			adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	conjunction-| <annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	related
alighogy			adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| <vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy			adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| <mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy			adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| a szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy			adverb-| 〈vmely esemény, cselekvés, történés ritka voltának kif-ére〉	adverb-| <tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	conjunction-|  <annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	conjunction-| <annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| a szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy			adverb-| 〈vmely idő-, kül. napszak, ill. vmely tevékenység, folyamat kezdeti szakaszának jelölésére〉	adverb-| <tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	conjunction-|  <annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	none
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	conjunction-| <annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| a szóban forgó mennyiséget, számot kevés híján elérve	exact
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| a szóban forgó mennyiséget, számot kevés híján elérve	exact
alighogy			particle-| 〈annak kif-ére, hogy vmi a jelölt csekélynek tartott mennyiséget, mértéket éppen hogy csak eléri, hogy nagyjából annyi〉	adverb-| <tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alighogy			conjunction-| mihelyt,  amint 	conjunction-|  <annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	narrower
alighogy			conjunction-| mihelyt,  amint 	conjunction-|  <annak kifejezésére, hogy a vele kapcsolt mondatban foglalt cselekvés, történés, állapot még jóformán be sem fejeződött, mikor a másik mondatbeli megkezdődik; a főmondatban gyak. máris, azonnal, rögtön határozószó nyomósítja a két mondat cselekvésének érintkezését:> mihelyt, amint	broader
alighogy			conjunction-| mihelyt,  amint 	conjunction-| <annak érzékeltetésére, hogy a vele kapcsolt mellékmondatban foglaltak után vmi nem várt, meglepő, szokatlan cselekvés, történés, állapot következik be; a következő mondatot rendsz. s kötőszó vezeti be.>	none
alighogy			conjunction-| mihelyt,  amint 	adverb-| <vmely kívánatos állapot, tulajdonság nagyon kis mértékére, vmely cselekvés végrehajtásának alig lehetséges voltára, végbemenésének nehézségeire utalva:> éppen csak, éppen (csak) hogy, nagy nehezen, de azért …	none
alighogy			conjunction-| mihelyt,  amint 	adverb-| <mennyiség- v. számfogalom neve előtt, azzal együtt:> körülbelül a szóban forgó, csekélynek tartott mennyiségű, számú; alig	none
alighogy			conjunction-| mihelyt,  amint 	adverb-| a szóban forgó mennyiséget, számot kevés híján elérve	none
alighogy			conjunction-| mihelyt,  amint 	adverb-| <tagadással együtt: valamely várható, valószínű, fenyegető esemény vagy cselekvés bevezetésére:> kicsibe múlt, hogy … nem …; csaknem, majdnem	none
alkonyodik			verb-| fokozatosan leszáll az esti szürkület	verb-| fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	exact
alkonyodik			verb-| fokozatosan leszáll az esti szürkület	verb-| fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	exact
alkonyodik			verb-| fokozatosan leszáll az esti szürkület	verb-| elmúlóban, letűnőben van; vége felé jár	none
alkonyodik			verb-| 〈nap〉  lenyugszik,  leáldozik	verb-| fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik			verb-| 〈nap〉  lenyugszik,  leáldozik	verb-| elmúlóban, letűnőben van; vége felé jár	none
alkonyodik			verb-| (alkonyat idején) sötétté, ill. fénytelenné, homályossá válik vmi	verb-| fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik			verb-| (alkonyat idején) sötétté, ill. fénytelenné, homályossá válik vmi	verb-| elmúlóban, letűnőben van; vége felé jár	none
alkonyodik			verb-| vége felé közeledik, elmúlóban, letűnőben, ill. hanyatlóban van vmi	verb-| fokozatosan beáll az esti szürkület, az alkony; az esti homály terjed; alkonyul	none
alkonyodik			verb-| vége felé közeledik, elmúlóban, letűnőben, ill. hanyatlóban van vmi	verb-| elmúlóban, letűnőben van; vége felé jár	exact
alkonyodik			verb-| vége felé közeledik, elmúlóban, letűnőben, ill. hanyatlóban van vmi	verb-| elmúlóban, letűnőben van; vége felé jár	exact
bakfitty			noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	noun-| nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty			noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	noun-| bakfittyet hány: fügét mutat	none
bakfitty			noun-|  a talajra dőlve a fejen és a háton való átfordulás a test hosszában; bukfenc, ill. (magasból való) elugrás után ilyenféle átfordulás a levegőben; szaltó	interjection-| <felháborodás, lekicsinylés kifejezésére.>	none
bakfitty			noun-| csoportos bakugrás mint (gyermek)játék	noun-| nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	exact
bakfitty			noun-| csoportos bakugrás mint (gyermek)játék	noun-| nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	exact
bakfitty			noun-| csoportos bakugrás mint (gyermek)játék	noun-| bakfittyet hány: fügét mutat	none
bakfitty			noun-| csoportos bakugrás mint (gyermek)játék	interjection-| <felháborodás, lekicsinylés kifejezésére.>	none
bakfitty			noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	noun-| nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty			noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	noun-| bakfittyet hány: fügét mutat	none
bakfitty			noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	interjection-| <felháborodás, lekicsinylés kifejezésére.>	exact
bakfitty			noun-| 〈fölényeskedő lekicsinylés kif-ére:〉 jelentéktelen, említésre sem méltó dolog	interjection-| <felháborodás, lekicsinylés kifejezésére.>	exact
bakfitty			noun-| 〈minimális megnyilatkozás kif-ére〉	noun-| nekifutással végzett bakugrásos gyermekjáték: a játszók egyik része bakhátat (1) csinál, a másik szétterpesztett lábbal átugrik rajta, aztán szerepet cserélnek	none
bakfitty			noun-| 〈minimális megnyilatkozás kif-ére〉	noun-| bakfittyet hány: fügét mutat	none
bakfitty			noun-| 〈minimális megnyilatkozás kif-ére〉	interjection-| <felháborodás, lekicsinylés kifejezésére.>	none
bár_1			noun-| 〈nagyobb intézmény részeként is:〉 zenés(-táncos) éjszakai szórakozóhely	noun-| éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	narrower
bár_1			noun-| 〈nagyobb intézmény részeként is:〉 zenés(-táncos) éjszakai szórakozóhely	noun-| éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	broader
bár_1			noun-| 〈nagyobb intézmény részeként is:〉 rendsz. hosszú, keskeny pulttal és előtte magas, támla nélküli székekkel berendezett, italokat és egyszerűbb ételeket kínáló büfé, bisztró	noun-| éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	broader
bár_1			noun-| 〈nagyobb intézmény részeként is:〉 rendsz. hosszú, keskeny pulttal és előtte magas, támla nélküli székekkel berendezett, italokat és egyszerűbb ételeket kínáló büfé, bisztró	noun-| éjjeli, rendsz. táncos mulatóhely; berendezésében jellegzetes a kiszolgálásra való magas pult és előtte támla nélküli magas székek	narrower
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	exact
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	exact
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| biztonságos	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| kétségtelen, nyilvánvaló	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	adjective-| bizonyára, biztosan, bizonyosan	none
biztos_1			adjective-| ténynek, valóságnak vehető, kétségtelennek tartható v. hitelt érdemlő 〈dolog〉, ill. ilyen dolog által igazolt, megalapozott v. arra épülő, abból származó	noun-| olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	broader
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	narrower
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| biztonságos	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| kétségtelen, nyilvánvaló	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	adjective-| bizonyára, biztosan, bizonyosan	none
biztos_1			adjective-| olyan 〈személy〉, aki meggyőződött vmiről, aki kétségtelennek, bizonyosnak v. nagyon valószínűnek tart vmit, ill. ilyen személyre jellemző 〈magatartás, érzés, meggyőződés stb.〉	noun-| olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| olyan, amihez kétség nem fér, ami valóságnak, ténynek vehető	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| olyan, amit nem v. csak nehezen lehet megingatni, megzavarni v. benne változást előidézni.	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| olyan, ami veszélytől védett, ami biztonságot nyújt	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| biztonságos	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| olyan, akiben, amiben feltétlenül bízhatunk; megbízható	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| olyan <személy>, aki ritkán követ el hibát vmiben, aki nem könnyen téved	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| biztos vmiben, vmiről, vmi felől: a) tudja, mit akar	none
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| kétségtelen, nyilvánvaló	exact
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| kétségtelen, nyilvánvaló	exact
biztos_1			adjective-| egyértelmű(en meghatározott)	adjective-| bizonyára, biztosan, bizonyosan	none
biztos_1			adjective-| egyértelmű(en meghatározott)	noun-| olyan dolog, olyasmi, amelyben, amelynek valóságában, bekövetkezésében feltétlenül bízhatunk.	none
