фаянс	noun		изделия, посуда из такого материала.	0|искусственно приготовляемая минеральная масса из особых сортов глины с примесью гипса и других веществ, идущая на керамические изделия.	none
фаянс	noun		изделия, посуда из такого материала.	1|изделия из такой массы, обожженные и докрытые глазурью.	none
ряса	noun		у православного духовенства: верхняя длинная одежда с широкими рукавами.	0|верхняя длинная одежда в талию с широкими рукавами у православного духовенства.	none
разлить	verb		налить из большого сосуда в меньшие.	0|расплескать, пролить какую-л. жидкость.	none
разлить	verb		налить из большого сосуда в меньшие.	1|перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb		налить из большого сосуда в меньшие.	2|распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb		расплескать по поверхности чего-н.	0|расплескать, пролить какую-л. жидкость.	none
разлить	verb		расплескать по поверхности чего-н.	1|перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb		расплескать по поверхности чего-н.	2|распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb		разъединить струей воды; разнять, окатив водой.	0|расплескать, пролить какую-л. жидкость.	none
разлить	verb		разъединить струей воды; разнять, окатив водой.	1|перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb		разъединить струей воды; разнять, окатив водой.	2|распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
разлить	verb		распространить во все стороны, по всему пространству чего-н.	0|расплескать, пролить какую-л. жидкость.	none
разлить	verb		распространить во все стороны, по всему пространству чего-н.	1|перелить какую-л. жидкость из одного сосуда в несколько других.	none
разлить	verb		распространить во все стороны, по всему пространству чего-н.	2|распространить во все стороны, по всему пространству чего-л., в пределах чего-л.	none
хват	noun		бойкий, полный молодечества человек.	0|бойкий, ловкий, удалой человек.	none
хват	noun		то же, что ловкач.	0|бойкий, ловкий, удалой человек.	none
увал	noun		узкая и удлиненная возвышенность с пологими склонами и плоской вершиной.	0|вытянутая в длину возвышенность с пологими склонами.	none
йога	noun		в индии: религиозно-философское учение, разработавшее особую систему приемов и методов самопознания, позволяющего человеку управлять психическими и физиологическими функциями своего организма.	0|учение о приемах и методах управления психикой и психофизиологией человека, лежащее в основе древнеиндийских религиозно-философских систем.	none
йога	noun		система физических упражнений, выработанная последователями этого учения.	0|учение о приемах и методах управления психикой и психофизиологией человека, лежащее в основе древнеиндийских религиозно-философских систем.	none
разве	conjunction		выражает допущение, возможность.	0|употребляется в сочетании со словами „только“, „лишь“, „кроме“ и т. п. и без них для выражения ограничения с оттенком уступительности, в значении:не считая того, что…;кроме того, что…;может быть, только…	none
разве	conjunction		выражает допущение, возможность.	1|употребляется для выражения противопоставления с оттенком условности, в значении:если не…;если только не…	none
разве	conjunction		в случае, если не, если только не.	0|употребляется в сочетании со словами „только“, „лишь“, „кроме“ и т. п. и без них для выражения ограничения с оттенком уступительности, в значении:не считая того, что…;кроме того, что…;может быть, только…	none
разве	conjunction		в случае, если не, если только не.	1|употребляется для выражения противопоставления с оттенком условности, в значении:если не…;если только не…	none
погожий	adjective		хороший, благоприятный в отношении погоды.	0|хороший, благоприятный в отношении погоды.	none
шаман	noun		у нек-рых народов, сохраняющих веру в духов и в возможность ритуального общения с ними: служитель культа; колдун-знахарь, способный приводить себя в состояние экстаза.	0|служитель культа, согласно верованиям народов с древним анимистическим мировоззрением, вступающий в общение с духами с целью ограждения людей от их козней и причиняемых ими болезней.	none
акцент	noun		ударение в слове, а также знак ударения.	0|ударение в слове.	none
акцент	noun		ударение в слове, а также знак ударения.	1||| знак ударения.	none
акцент	noun		ударение в слове, а также знак ударения.	2|невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
акцент	noun		подчеркивание какого-н. положения, мысли.	0|ударение в слове.	none
акцент	noun		подчеркивание какого-н. положения, мысли.	1||| знак ударения.	none
акцент	noun		подчеркивание какого-н. положения, мысли.	2|невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
акцент	noun		особенности выговора, свойственные говорящему не на своем родном языке.	0|ударение в слове.	none
акцент	noun		особенности выговора, свойственные говорящему не на своем родном языке.	1||| знак ударения.	none
акцент	noun		особенности выговора, свойственные говорящему не на своем родном языке.	2|невольное искажение звуков какого-л. языка лицом, для которого этот язык не является родным.	none
разве	particle		употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	0|употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle		употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	1|употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle		употр. при вопросе, выражая сомнение, недоверие, так ли, правда ли.	2|употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
разве	particle		выражает колебание и неуверенную готовность решиться, согласиться.	0|употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle		выражает колебание и неуверенную готовность решиться, согласиться.	1|употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle		выражает колебание и неуверенную готовность решиться, согласиться.	2|употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
разве	particle		выражение неуверенного предположения о чем-н. как единственно возможном.	0|употребляется в вопросительном предложении, выражающем сомнение в чем-л., недоверие к чему-л., удивление по поводу чего-л., близка по значению словам:неужели,возможно ли, что…	none
разве	particle		выражение неуверенного предположения о чем-н. как единственно возможном.	1|употребляется в вопросительном предложении для выражения неуверенности в необходимости какого-л. действия, колебания по поводу чего-л., близка по значению словам:может быть,не сто́ит ли,не следует ли.	none
разве	particle		выражение неуверенного предположения о чем-н. как единственно возможном.	2|употребляется для придания оттенка ограничения, предположения, возможности чего-л.	none
институт	noun		высшее учебное заведение.	0|название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun		высшее учебное заведение.	1|привилегированное женское среднее учебное заведение закрытого типа в дореволюционной россии.	none
институт	noun		высшее учебное заведение.	2|совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun		научно-исследовательское учреждение.	0|название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun		научно-исследовательское учреждение.	1|привилегированное женское среднее учебное заведение закрытого типа в дореволюционной россии.	none
институт	noun		научно-исследовательское учреждение.	2|совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun		женское, обычно закрытое, среднее учебное заведение.	0|название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun		женское, обычно закрытое, среднее учебное заведение.	1|привилегированное женское среднее учебное заведение закрытого типа в дореволюционной россии.	none
институт	noun		женское, обычно закрытое, среднее учебное заведение.	2|совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
институт	noun		совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	0|название некоторых высших учебных заведений и научно-исследовательских учреждений.	none
институт	noun		совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	1|привилегированное женское среднее учебное заведение закрытого типа в дореволюционной россии.	none
институт	noun		совокупность норм права в какой-н. области общественных отношений, та или иная форма общественного устройства.	2|совокупность норм права в какой-л. области общественных отношений, та или иная форма общественного устройства.	none
гибкий	adjective		легко сгибаемый, упругий.	0|способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective		легко сгибаемый, упругий.	1|||способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective		легко сгибаемый, упругий.	2|умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective		богатый оттенками, изменяющийся в своих проявлениях.	0|способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective		богатый оттенками, изменяющийся в своих проявлениях.	1|||способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective		богатый оттенками, изменяющийся в своих проявлениях.	2|умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective		легко поддающийся изменениям, преобразованиям.	0|способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective		легко поддающийся изменениям, преобразованиям.	1|||способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective		легко поддающийся изменениям, преобразованиям.	2|умело и быстро применяющийся к условиям, к обстоятельствам.	none
гибкий	adjective		способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	0|способный легко гнуться, сгибаться, изгибаться.	none
гибкий	adjective		способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	1|||способный легко изменяться, богатый оттенками, выразительный (о голосе, языке, стихе и т. п.).	none
гибкий	adjective		способный трезво оценить обстановку, обстоятельства и приноровиться к ним.	2|умело и быстро применяющийся к условиям, к обстоятельствам.	none
нянчиться	verb		то же, что нянчить.	0|то же, чтонянчить.	none
нянчиться	verb		то же, что нянчить.	1|уделять кому-, чему-л. много времени, внимания; возиться.	none
нянчиться	verb		хлопотать, возиться с кем-чем-н.	0|то же, чтонянчить.	none
нянчиться	verb		хлопотать, возиться с кем-чем-н.	1|уделять кому-, чему-л. много времени, внимания; возиться.	none
пятница	noun		пятый день недели.	0|пятый (после воскресенья) день недели.	none
завтра	noun		день, следующий за сегодняшним.	0|следующий день за сегодняшним.	none
завтра	noun		день, следующий за сегодняшним.	1||| ближайшее будущее.	none
завтра	noun		недалекое будущее.	0|следующий день за сегодняшним.	none
завтра	noun		недалекое будущее.	1||| ближайшее будущее.	none
даром	adverb		то же, что бесплатно.	0|бесплатно, безвозмездно.	none
даром	adverb		то же, что бесплатно.	1|без пользы, напрасно, зря.	none
даром	adverb		бесполезно, напрасно.	0|бесплатно, безвозмездно.	none
даром	adverb		бесполезно, напрасно.	1|без пользы, напрасно, зря.	none
оба	numeral		и тот и другой.	0|и тот и другой.	none
жучить	verb		донимать выговорами, строгостью.	0|постоянно поучать, делая выговоры, читая наставления.	none
аббатство	noun		католический монастырь.	католический монастырь с принадлежащими ему владениями.	narrower
аббатство	noun		католический монастырь.	католический монастырь с принадлежащими ему владениями.	broader
абонемент	noun		документ, предоставляющий право на пользование чем-н., ка-кое-н. обслуживание, а также само такое право.	право пользования чем-л. в течение определенного срока, а также документ, удостоверяющий это право.	exact
абонемент	noun		документ, предоставляющий право на пользование чем-н., ка-кое-н. обслуживание, а также само такое право.	право пользования чем-л. в течение определенного срока, а также документ, удостоверяющий это право.	exact
абрикосовый	adjective		см. абрикос.	прил. к абрикос.	exact
абрикосовый	adjective		см. абрикос.	прил. к абрикос.	exact
абрикосовый	adjective		см. абрикос.	|| приготовленный из абрикосов. абрикосовое варенье.	none
абрикосовый	adjective		желто-красный, цвета спелого абрикоса.	прил. к абрикос.	none
абрикосовый	adjective		желто-красный, цвета спелого абрикоса.	|| приготовленный из абрикосов. абрикосовое варенье.	none
ага	interjection		восклицание с торжествующей интонацией.	выражает злорадство, торжество, замешательство и т. п.	related
ага	interjection		восклицание с торжествующей интонацией.	выражает злорадство, торжество, замешательство и т. п.	related
ага	particle		выражает подтверждение, а также уяснение или догадку(прост.).	употребляется для выражения согласия, подтверждения; соответствует по значению словам: да, хорошо, так.	broader
ага	particle		выражает подтверждение, а также уяснение или догадку(прост.).	употребляется для выражения согласия, подтверждения; соответствует по значению словам: да, хорошо, так.	narrower
агу	interjection		ласковое слово, обращаемое к младенцу.	употребляется при обращении к грудному ребенку с целью привлечь его внимание, успокоить и т. п.	related
агу	interjection		ласковое слово, обращаемое к младенцу.	употребляется при обращении к грудному ребенку с целью привлечь его внимание, успокоить и т. п.	related
азбука	noun		совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	exact
азбука	noun		совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	exact
азбука	noun		совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	книга для начального обучения грамоте; букварь.	none
азбука	noun		совокупность букв, принятых в данной письменности, располагаемых в установленном порядке, буквенный алфавит.	основные начала, простейшие положения, основа чего-л.	none
азбука	noun		тоже, что букварь (устар.).	совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	none
азбука	noun		тоже, что букварь (устар.).	книга для начального обучения грамоте; букварь.	exact
азбука	noun		тоже, что букварь (устар.).	книга для начального обучения грамоте; букварь.	exact
азбука	noun		тоже, что букварь (устар.).	основные начала, простейшие положения, основа чего-л.	none
азбука	noun		основные, простейшие начала какой-н. науки, дела.	совокупность букв какой-л. письменности, расположенных в установленном порядке; алфавит.	none
азбука	noun		основные, простейшие начала какой-н. науки, дела.	книга для начального обучения грамоте; букварь.	none
азбука	noun		основные, простейшие начала какой-н. науки, дела.	основные начала, простейшие положения, основа чего-л.	exact
азбука	noun		основные, простейшие начала какой-н. науки, дела.	основные начала, простейшие положения, основа чего-л.	exact
альбом	noun		тетрадь из плотных листов в переплете для рисунков, каких-н. коллекции, фотографии.	тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	exact
альбом	noun		тетрадь из плотных листов в переплете для рисунков, каких-н. коллекции, фотографии.	тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	exact
альбом	noun		тетрадь из плотных листов в переплете для рисунков, каких-н. коллекции, фотографии.	объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	none
альбом	noun		собрание рисунков, репродукций, чертежей в виде книги, папки.	тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	none
альбом	noun		собрание рисунков, репродукций, чертежей в виде книги, папки.	объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	broader
альбом	noun		собрание рисунков, репродукций, чертежей в виде книги, папки.	объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	narrower
альбом	noun		несколько объединенных одним названием музыкальных произведений одного исполнителя или одного ансамбля, записанных на грампластинку, кассету или на компакт-диск.	тетрадь или книга с чистыми листами для стихов, рисунков, фотографий, открыток и т. п.	none
альбом	noun		несколько объединенных одним названием музыкальных произведений одного исполнителя или одного ансамбля, записанных на грампластинку, кассету или на компакт-диск.	объединенное по теме собрание иллюстраций, рисунков, репродукций, чертежей и т. п., переплетенных вместе или собранных в папку.	none
аминь	noun		в христианском богослужении: заключительное восклицание молитв, проповедей в знач. верно, истинно.	конец, все кончено.	none
аминь	noun		конец, смерть (устар.)	конец, все кончено.	none
анафема	noun		в христианстве: церковное проклятие за грехи против церкви, за поношение веры.	отлучение от церкви, проклятие.	exact
анафема	noun		в христианстве: церковное проклятие за грехи против церкви, за поношение веры.	отлучение от церкви, проклятие.	exact
анафема	noun		в христианстве: церковное проклятие за грехи против церкви, за поношение веры.	употребляется как бранное слово.	none
анафема	noun		употр. как бранное слово (прост.)	отлучение от церкви, проклятие.	none
анафема	noun		употр. как бранное слово (прост.)	употребляется как бранное слово.	exact
анафема	noun		употр. как бранное слово (прост.)	употребляется как бранное слово.	exact
антресоли	noun		верхний полуэтаж дома.	верхний низкий этаж (полуэтаж) дома.	exact
антресоли	noun		верхний полуэтаж дома.	верхний низкий этаж (полуэтаж) дома.	exact
антресоли	noun		верхний полуэтаж дома.	верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	none
антресоли	noun		верхний полуэтаж дома.	настил под потолком для хранения вещей.	none
антресоли	noun		род балкона внутри высокого помещения.	верхний низкий этаж (полуэтаж) дома.	none
антресоли	noun		род балкона внутри высокого помещения.	верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	exact
антресоли	noun		род балкона внутри высокого помещения.	верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	exact
антресоли	noun		род балкона внутри высокого помещения.	настил под потолком для хранения вещей.	none
антресоли	noun		настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	верхний низкий этаж (полуэтаж) дома.	none
антресоли	noun		настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	верхний полуярус в виде открытой галереи с перилами, сооружавшийся в особенно высоких комнатах.	none
антресоли	noun		настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	настил под потолком для хранения вещей.	broader
антресоли	noun		настил под потолком для хранения вещей, а также отдельная верхняя часть шкафа, предназначенная для такого хранения.	настил под потолком для хранения вещей.	narrower
апостол	noun		в христианстве: ученик христа, несущий людям его учение.	по евангельскому преданию — каждый из двенадцати учеников христа, посланных им для проповеди своего учения.	broader
апостол	noun		в христианстве: ученик христа, несущий людям его учение.	по евангельскому преданию — каждый из двенадцати учеников христа, посланных им для проповеди своего учения.	narrower
апостол	noun		в христианстве: ученик христа, несущий людям его учение.	ревностный последователь и распространитель какой-л. идеи, учения и т. п.	none
апостол	noun		в христианстве: ученик христа, несущий людям его учение.	церковная книга, содержащая так наз. «деяния» и «послания апостолов».	none
апостол	noun		последователь и распространитель какой-н. идеи (книжн.).	по евангельскому преданию — каждый из двенадцати учеников христа, посланных им для проповеди своего учения.	none
