дискусия	noun	f	дискусия за нещо, словесна борба за доказване на различни, противоположни мнения, възгледи.	средство за изясняване на спорни въпроси и за постигане на съгласие между хора с различни позиции.	narrower
диспут	noun	m	обсъждане на спорен научен, обществен или друг въпрос, проблем.	публичен спор по обществен или научен въпрос.	broader
диспут	noun	m	обсъждане на спорен научен, обществен или друг въпрос, проблем.	публичен спор по обществен или научен въпрос.	narrower
диспут	noun	m	дискусия за нещо, словесна борба за доказване на различни, противоположни мнения, възгледи.	публичен спор по обществен или научен въпрос.	broader
диспут	noun	m	дискусия за нещо, словесна борба за доказване на различни, противоположни мнения, възгледи.	публичен спор по обществен или научен въпрос.	narrower
загъвам	verb		завивам някого или някакъв предмет от всички страни в нещо, с което го покривам изцяло.	завивам; покривам с нещо.	narrower
загъвам	verb		завивам някого или някакъв предмет от всички страни в нещо, с което го покривам изцяло.	завивам; покривам с нещо.	broader
загъвам	verb		правя на пакет, като завивам, увивам нещо от всички страни в хартия, картон и под.	завивам; покривам с нещо.	narrower
загъвам	verb		правя на пакет, като завивам, увивам нещо от всички страни в хартия, картон и под.	завивам; покривам с нещо.	broader
зала	noun	f	отделна, самостоятелна сграда за спортни игри, концерти и под.	стая, помещение (обикн. голямо, за предварително определен тип официални и публични прояви).	related
зала	noun	f	отделна, самостоятелна сграда за спортни игри, концерти и под.	стая, помещение (обикн. голямо, за предварително определен тип официални и публични прояви).	related
зала	noun	f	голямо помещение в сграда, предназначено за събрания, концерти, спортни игри и др.	стая, помещение (обикн. голямо, за предварително определен тип официални и публични прояви).	exact
зала	noun	f	голямо помещение в сграда, предназначено за събрания, концерти, спортни игри и др.	стая, помещение (обикн. голямо, за предварително определен тип официални и публични прояви).	exact
замръзвам	verb		изстивам силно, става ми много студено от силен студ, мраз.	много ми е студено.	exact
замръзвам	verb		изстивам силно, става ми много студено от силен студ, мраз.	много ми е студено.	exact
замръзвам	verb		изстивам силно, става ми много студено от силен студ, мраз.	спирам на място.	none
замръзвам	verb		за течност, водно простраство и под. - превръщам се на лед при ниска температура.	много ми е студено.	none
замръзвам	verb		за течност, водно простраство и под. - превръщам се на лед при ниска температура.	спирам на място.	none
колело	noun	n	екологично превозно средство с две колела, което се задвижва от мускулната сила на човека с помощта на педали.	кръгъл предмет, който се върти и обикновено се използва за движение или задвижване.	none
колело	noun	n	екологично превозно средство с две колела, което се задвижва от мускулната сила на човека с помощта на педали.	превозно средство с две или три колела, задвижвано с крака, посредством педали.	exact
колело	noun	n	екологично превозно средство с две колела, което се задвижва от мускулната сила на човека с помощта на педали.	превозно средство с две или три колела, задвижвано с крака, посредством педали.	exact
колело	noun	n	приспособление, устройство с кръгла форма, което се върти свободно около минаваща през центъра му ос, изградено от плътен материал като диск или от кръгла рамка със спици и се използва за улесняване движението на превозни средства, в машини, мехинизми, уреди  и др.	кръгъл предмет, който се върти и обикновено се използва за движение или задвижване.	exact
колело	noun	n	приспособление, устройство с кръгла форма, което се върти свободно около минаваща през центъра му ос, изградено от плътен материал като диск или от кръгла рамка със спици и се използва за улесняване движението на превозни средства, в машини, мехинизми, уреди  и др.	кръгъл предмет, който се върти и обикновено се използва за движение или задвижване.	exact
колело	noun	n	приспособление, устройство с кръгла форма, което се върти свободно около минаваща през центъра му ос, изградено от плътен материал като диск или от кръгла рамка със спици и се използва за улесняване движението на превозни средства, в машини, мехинизми, уреди  и др.	превозно средство с две или три колела, задвижвано с крака, посредством педали.	none
обстоятелство	noun	n	нещо (факт, явление, събитие, свойство и др.), което в даден момент следва да се вземе предвид при извършването, осъществяването на някакво действие, явление.	явление, което съпътства някакъв факт.	related
обстоятелство	noun	n	нещо (факт, явление, събитие, свойство и др.), което в даден момент следва да се вземе предвид при извършването, осъществяването на някакво действие, явление.	явление, което съпътства някакъв факт.	related
обстоятелство	noun	n	нещо (факт, явление, събитие, свойство и др.), което в даден момент следва да се вземе предвид при извършването, осъществяването на някакво действие, явление.	условия, определящи съществуването на нещо.	exact
обстоятелство	noun	n	нещо (факт, явление, събитие, свойство и др.), което в даден момент следва да се вземе предвид при извършването, осъществяването на някакво действие, явление.	условия, определящи съществуването на нещо.	exact
обстоятелство	noun	n	нещо (факт, явление, събитие, свойство и др.), което в даден момент следва да се вземе предвид при извършването, осъществяването на някакво действие, явление.	в граматиката — обстоятелствено пояснение.	none
обстоятелство	noun	n	причина, условие, съществено обстоятелство в развитието на даден процес или явление, за постигането на определен резултат.	явление, което съпътства някакъв факт.	none
обстоятелство	noun	n	причина, условие, съществено обстоятелство в развитието на даден процес или явление, за постигането на определен резултат.	условия, определящи съществуването на нещо.	none
обстоятелство	noun	n	причина, условие, съществено обстоятелство в развитието на даден процес или явление, за постигането на определен резултат.	в граматиката — обстоятелствено пояснение.	none
опасност	noun	f	възможна опасност.	възможност да се случи нещо лошо.	broader
опасност	noun	f	възможна опасност.	възможност да се случи нещо лошо.	narrower
опасност	noun	f	възможност или вероятност да се случи нещо лошо, някаква беда, нещастие.	възможност да се случи нещо лошо.	exact
опасност	noun	f	възможност или вероятност да се случи нещо лошо, някаква беда, нещастие.	възможност да се случи нещо лошо.	exact
поща	noun	f	учреждение, служба за изпращане на посочен адрес на писма, вестници, пари, леки товари и др.	учреждение за пращане на определен адрес на писма, пари, вестници, багаж и др.	exact
поща	noun	f	учреждение, служба за изпращане на посочен адрес на писма, вестници, пари, леки товари и др.	учреждение за пращане на определен адрес на писма, пари, вестници, багаж и др.	exact
поща	noun	f	учреждение, служба за изпращане на посочен адрес на писма, вестници, пари, леки товари и др.	сграда на такова учреждение.	related
поща	noun	f	учреждение, служба за изпращане на посочен адрес на писма, вестници, пари, леки товари и др.	сграда на такова учреждение.	related
поща	noun	f	изпратените или получените писма или колетни пратки.	учреждение за пращане на определен адрес на писма, пари, вестници, багаж и др.	related
поща	noun	f	изпратените или получените писма или колетни пратки.	учреждение за пращане на определен адрес на писма, пари, вестници, багаж и др.	related
поща	noun	f	изпратените или получените писма или колетни пратки.	сграда на такова учреждение.	related
поща	noun	f	изпратените или получените писма или колетни пратки.	сграда на такова учреждение.	related
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	нарастване на организма или на отделни органи в процеса на развитие, съзряване с увеличаване на годините; растене.	exact
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	нарастване на организма или на отделни органи в процеса на развитие, съзряване с увеличаване на годините; растене.	exact
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	процес на израстване на нещо (косми, рога и др.); никнене, поникване, растене.	none
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	увеличаване по територия, численост на нещо (страна, град и др.); растене, нарастване, разрастване.	none
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	увеличаване на нещо (доходи, цени и др.) по определени количествени показатели; растене, нарастване.	none
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	развитие, израстване на някого в професионален или духовен план; усъвършенстване.	none
растеж	noun	m	индивидуално развитие на организъм през целия му жизнен цикъл, при което до половата зрялост на организма се оформят изцяло видовите му особености, а индивидуалните се развиват до неговата смърт.	развитие, напредък в някаква област.	none
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	нарастване на организма или на отделни органи в процеса на развитие, съзряване с увеличаване на годините; растене.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	нарастване на организма или на отделни органи в процеса на развитие, съзряване с увеличаване на годините; растене.	narrower
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	процес на израстване на нещо (косми, рога и др.); никнене, поникване, растене.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	процес на израстване на нещо (косми, рога и др.); никнене, поникване, растене.	narrower
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	увеличаване по територия, численост на нещо (страна, град и др.); растене, нарастване, разрастване.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	увеличаване по територия, численост на нещо (страна, град и др.); растене, нарастване, разрастване.	narrower
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	увеличаване на нещо (доходи, цени и др.) по определени количествени показатели; растене, нарастване.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	увеличаване на нещо (доходи, цени и др.) по определени количествени показатели; растене, нарастване.	narrower
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	развитие, израстване на някого в професионален или духовен план; усъвършенстване.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	развитие, израстване на някого в професионален или духовен план; усъвършенстване.	narrower
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	развитие, напредък в някаква област.	broader
растеж	noun	m	растене, увеличаване, промяна на нещо в посока нагоре.	развитие, напредък в някаква област.	narrower
рисувам	verb		изписвам, създавам с бои и т.н. образ, картина и др.	изпълнявам някакво художествено творчество.	narrower
рисувам	verb		изписвам, създавам с бои и т.н. образ, картина и др.	изпълнявам някакво художествено творчество.	broader
рисувам	verb		изписвам, създавам с молив, перо, креда и т.н. образ, картина и др.	изпълнявам някакво художествено творчество.	narrower
рисувам	verb		изписвам, създавам с молив, перо, креда и т.н. образ, картина и др.	изпълнявам някакво художествено творчество.	broader
ритуал	noun	m	действие или поредица от действия със символно значение и с определен, установен от традицията ред и начин за извършване, обикн. с религиозен или тържествен характер.	определена последователност при извършване на обредни действия, както и самите действия; церемония, обред.	exact
ритуал	noun	m	действие или поредица от действия със символно значение и с определен, установен от традицията ред и начин за извършване, обикн. с религиозен или тържествен характер.	определена последователност при извършване на обредни действия, както и самите действия; церемония, обред.	exact
ритуал	noun	m	формално, тържествено и строго установено действие или съвкупност от действия за отбелязване на важно лично, семейно или обществено събитие.	определена последователност при извършване на обредни действия, както и самите действия; церемония, обред.	related
ритуал	noun	m	формално, тържествено и строго установено действие или съвкупност от действия за отбелязване на важно лично, семейно или обществено събитие.	определена последователност при извършване на обредни действия, както и самите действия; церемония, обред.	related
самолет	noun	m	летателен апарат.	по- тежко от въздуха въздухоплавателно средство с неподвижни крила и двигател. като използва принципите на аеродинамиката, създава подемна сила за поддръжка във въздуха и за придвижването си с висока скорост.	broader
самолет	noun	m	летателен апарат.	по- тежко от въздуха въздухоплавателно средство с неподвижни крила и двигател. като използва принципите на аеродинамиката, създава подемна сила за поддръжка във въздуха и за придвижването си с висока скорост.	narrower
самолет	noun	m	летателен апарат с неподвижни крила, обикновено по-тежък от въздуха, задвижван от перка или реактивен двигател	по- тежко от въздуха въздухоплавателно средство с неподвижни крила и двигател. като използва принципите на аеродинамиката, създава подемна сила за поддръжка във въздуха и за придвижването си с висока скорост.	exact
самолет	noun	m	летателен апарат с неподвижни крила, обикновено по-тежък от въздуха, задвижван от перка или реактивен двигател	по- тежко от въздуха въздухоплавателно средство с неподвижни крила и двигател. като използва принципите на аеродинамиката, създава подемна сила за поддръжка във въздуха и за придвижването си с висока скорост.	exact
страж	noun	m	лице, което пази, защитава някого или нещо.	пазител, защитник.	exact
страж	noun	m	лице, което пази, защитава някого или нещо.	пазител, защитник.	exact
страж	noun	m	човек, който пази някого или нещо.	пазител, защитник.	narrower
страж	noun	m	човек, който пази някого или нещо.	пазител, защитник.	broader
характеристика	noun	f	съвкупност от отличителни белези, черти, качества на нещо.	описание на характера. изтъкване на отличителните черти на някого или нещо.	related
характеристика	noun	f	съвкупност от отличителни белези, черти, качества на нещо.	описание на характера. изтъкване на отличителните черти на някого или нещо.	related
характеристика	noun	f	съвкупност от отличителни белези, черти, качества на нещо.	писмен документ, отзив за служебните, производствените и пр. качества, достойнства на някого.	related
характеристика	noun	f	съвкупност от отличителни белези, черти, качества на нещо.	писмен документ, отзив за служебните, производствените и пр. качества, достойнства на някого.	related
характеристика	noun	f	отличителни белези, особености на нещо.	описание на характера. изтъкване на отличителните черти на някого или нещо.	related
характеристика	noun	f	отличителни белези, особености на нещо.	описание на характера. изтъкване на отличителните черти на някого или нещо.	related
характеристика	noun	f	отличителни белези, особености на нещо.	писмен документ, отзив за служебните, производствените и пр. качества, достойнства на някого.	related
характеристика	noun	f	отличителни белези, особености на нещо.	писмен документ, отзив за служебните, производствените и пр. качества, достойнства на някого.	related
авантюра	noun	f	необикновена,вълнуваща и запомняща се случка в живота на човека, която понякога крие рискове.	приключение.	exact
авантюра	noun	f	необикновена,вълнуваща и запомняща се случка в живота на човека, която понякога крие рискове.	приключение.	exact
авантюра	noun	f	необикновена,вълнуваща и запомняща се случка в живота на човека, която понякога крие рискове.	необмислено предприето дело , свързано с големи опасности.	none
агне	noun	n	малкото на овца.	невръстна овца.	exact
агне	noun	n	малкото на овца.	невръстна овца.	exact
агресия	noun	f	насочена към другите или към себе си явна или скрита враждебност, която при определени обстоятелства преминава в насилствени действия.	нападение, настъпление, нашествие.	none
адвокат	noun	m	лице с юридическо образование, с права да представя официално, да защитава страна в съдебен процес и да дава съвети по юридически въпроси.	юрист, поемащ защитата на подсъдимия.	exact
адвокат	noun	m	лице с юридическо образование, с права да представя официално, да защитава страна в съдебен процес и да дава съвети по юридически въпроси.	юрист, поемащ защитата на подсъдимия.	exact
адвокат	noun	m	лице с юридическо образование, с права да представя официално, да защитава страна в съдебен процес и да дава съвети по юридически въпроси.	защитник, застъпник.	none
актьор	noun	m	лице, обикновено със специална школовка, което изпълнява пред публика роля в театрално представление, в опера, филм или участва в концертна или циркова програма.	артист, изпълнител в театрално произведение.	exact
актьор	noun	m	лице, обикновено със специална школовка, което изпълнява пред публика роля в театрално представление, в опера, филм или участва в концертна или циркова програма.	артист, изпълнител в театрално произведение.	exact
ампутирам	verb		отстранявам хирургически цялостно или частично болна част от тяло, обикновено крайник.	отстранявам крайник.	exact
ампутирам	verb		отстранявам хирургически цялостно или частично болна част от тяло, обикновено крайник.	отстранявам крайник.	exact
атом	noun	m	най-малката градивна частица на химически елемент, носител на неговите свойства, която представлява сложна система от положително заредено ядро и движещи се около него отрицателно заредени електрони, образуващи електронна обвивка.	атомът е основната градивна частица на веществото.	exact
атом	noun	m	най-малката градивна частица на химически елемент, носител на неговите свойства, която представлява сложна система от положително заредено ядро и движещи се около него отрицателно заредени електрони, образуващи електронна обвивка.	атомът е основната градивна частица на веществото.	exact
бакър	noun	m	химически елемент, мек и ковък червеникавокафяв метал с висока електропроводимост, разпространен в земната кора под формата на сулфиди, окиси, карбонати и др., рядко в чисто състояние, който се използва в техниката и електротехниката, както и за добиване на различни сплави.	металът мед.	exact
бакър	noun	m	химически елемент, мек и ковък червеникавокафяв метал с висока електропроводимост, разпространен в земната кора под формата на сулфиди, окиси, карбонати и др., рядко в чисто състояние, който се използва в техниката и електротехниката, както и за добиване на различни сплави.	металът мед.	exact
бакър	noun	m	химически елемент, мек и ковък червеникавокафяв метал с висока електропроводимост, разпространен в земната кора под формата на сулфиди, окиси, карбонати и др., рядко в чисто състояние, който се използва в техниката и електротехниката, както и за добиване на различни сплави.	голям метален съд за носене на вода с подвижна дръжка.	related
бакър	noun	m	химически елемент, мек и ковък червеникавокафяв метал с висока електропроводимост, разпространен в земната кора под формата на сулфиди, окиси, карбонати и др., рядко в чисто състояние, който се използва в техниката и електротехниката, както и за добиване на различни сплави.	голям метален съд за носене на вода с подвижна дръжка.	related
банкрут	noun	m	изпадане в несъстоятелност, невъзможност на физическо или юридическо лице да плаща задълженията си към своите кредитори.	невъзможност да се изпълняват финансови задължения.	exact
банкрут	noun	m	изпадане в несъстоятелност, невъзможност на физическо или юридическо лице да плаща задълженията си към своите кредитори.	невъзможност да се изпълняват финансови задължения.	exact
