nones	noun		the canonical office, being a part of the breviary, recited at noon (formerly at the ninth hour, 3 ) in the roman catholic church.	a service in the roman catholic church formerly read or chanted at 3 pm (the ninth hour counting from sunrise) but now somewhat earlier	exact
nones	noun		a service in the roman catholic church formerly read or chanted at 3 pm (the ninth hour counting from sunrise) but now somewhat earlier	the hour of dinner; the noonday meal.	none
nones	noun		the fifth of the seven canonical hours; about 3 p.m.	the fifth day of the months january, february, april, june, august, september, november, and december, and the seventh day of march, may, july, and october.  the  were nine days before the ides, reckoning inclusively, according to the roman method.	none
nones	noun		the fifth of the seven canonical hours; about 3 p.m.	the canonical office, being a part of the breviary, recited at noon (formerly at the ninth hour, 3 ) in the roman catholic church.	narrower
nones	noun		the canonical office, being a part of the breviary, recited at noon (formerly at the ninth hour, 3 ) in the roman catholic church.	the fifth of the seven canonical hours; about 3 p.m.	broader
nones	noun		the fifth of the seven canonical hours; about 3 p.m.	the hour of dinner; the noonday meal.	none
homely	adjective		without artificial refinement or elegance	belonging to, or having the characteristics of, home; domestic; familiar; intimate.	none
homely	adjective		without artificial refinement or elegance	plain; unpretending; rude in appearance; unpolished;	exact
homely	adjective		plain; unpretending; rude in appearance; unpolished;	without artificial refinement or elegance	exact
homely	adjective		without artificial refinement or elegance	of plain or coarse features; uncomely; ugly; -- usually used of people, especially women; -- contrary to .	none
homely	adjective		lacking in physical beauty or proportion	belonging to, or having the characteristics of, home; domestic; familiar; intimate.	none
homely	adjective		lacking in physical beauty or proportion	plain; unpretending; rude in appearance; unpolished;	none
homely	adjective		lacking in physical beauty or proportion	of plain or coarse features; uncomely; ugly; -- usually used of people, especially women; -- contrary to .	broader
homely	adjective		of plain or coarse features; uncomely; ugly; -- usually used of people, especially women; -- contrary to .	lacking in physical beauty or proportion	narrower
homely	adjective		having a feeling of home; cozy and comfortable	belonging to, or having the characteristics of, home; domestic; familiar; intimate.	exact
homely	adjective		belonging to, or having the characteristics of, home; domestic; familiar; intimate.	having a feeling of home; cozy and comfortable	exact
homely	adjective		having a feeling of home; cozy and comfortable	plain; unpretending; rude in appearance; unpolished;	none
homely	adjective		having a feeling of home; cozy and comfortable	of plain or coarse features; uncomely; ugly; -- usually used of people, especially women; -- contrary to .	none
homely	adjective		plain and unpretentious	belonging to, or having the characteristics of, home; domestic; familiar; intimate.	none
homely	adjective		plain and unpretentious	plain; unpretending; rude in appearance; unpolished;	broader
homely	adjective		plain; unpretending; rude in appearance; unpolished;	plain and unpretentious	narrower
homely	adjective		plain and unpretentious	of plain or coarse features; uncomely; ugly; -- usually used of people, especially women; -- contrary to .	none
arbiter	noun		someone chosen to judge and decide a disputed issue	a person appointed, or chosen, by parties to determine a controversy between them.	broader
arbiter	noun		a person appointed, or chosen, by parties to determine a controversy between them.	someone chosen to judge and decide a disputed issue	narrower
arbiter	noun		someone chosen to judge and decide a disputed issue	any person who has the power of judging and determining, or ordaining, without control; one whose power of deciding and governing is not limited.	none
arbiter	noun		someone with the power to settle matters at will	a person appointed, or chosen, by parties to determine a controversy between them.	none
arbiter	noun		someone with the power to settle matters at will	any person who has the power of judging and determining, or ordaining, without control; one whose power of deciding and governing is not limited.	broader
arbiter	noun		any person who has the power of judging and determining, or ordaining, without control; one whose power of deciding and governing is not limited.	someone with the power to settle matters at will	narrower
reassure	verb		give or restore confidence in; cause to feel sure or certain	to assure anew; to restore confidence to; to free from fear or terror.	exact
reassure	verb		to assure anew; to restore confidence to; to free from fear or terror.	give or restore confidence in; cause to feel sure or certain	exact
reassure	verb		give or restore confidence in; cause to feel sure or certain	to reinsure.	none
reassure	verb		cause to feel sure; give reassurance to	to assure anew; to restore confidence to; to free from fear or terror.	exact
reassure	verb		to assure anew; to restore confidence to; to free from fear or terror.	cause to feel sure; give reassurance to	exact
reassure	verb		cause to feel sure; give reassurance to	to reinsure.	none
hunchback	noun		an abnormal backward curve to the vertebral column	a back with a hunch or hump; also, a hunchbacked person.	narrower
hunchback	noun		a back with a hunch or hump; also, a hunchbacked person.	an abnormal backward curve to the vertebral column	broader
hunchback	noun		a person whose back is hunched because of abnormal curvature of the upper spine	a back with a hunch or hump; also, a hunchbacked person.	exact
hunchback	noun		a back with a hunch or hump; also, a hunchbacked person.	a person whose back is hunched because of abnormal curvature of the upper spine	exact
unusual	adjective		not commonly encountered	not usual; uncommon; rare;	exact
unusual	adjective		not usual; uncommon; rare;	not commonly encountered	exact
unusual	adjective		not usual or common or ordinary	not usual; uncommon; rare;	exact
unusual	adjective		not usual; uncommon; rare;	not usual or common or ordinary	exact
unusual	adjective		being definitely out of the ordinary and unexpected; slightly odd or even a bit weird	not usual; uncommon; rare;	narrower
unusual	adjective		not usual; uncommon; rare;	being definitely out of the ordinary and unexpected; slightly odd or even a bit weird	broader
juridical	adjective		relating to the administration of justice or the function of a judge	pertaining to a judge or to jurisprudence; acting in the distribution of justice; used in courts of law; according to law; legal; .	narrower
juridical	adjective		pertaining to a judge or to jurisprudence; acting in the distribution of justice; used in courts of law; according to law; legal; .	relating to the administration of justice or the function of a judge	broader
juridical	adjective		of or relating to the law or jurisprudence	pertaining to a judge or to jurisprudence; acting in the distribution of justice; used in courts of law; according to law; legal; .	narrower
juridical	adjective		pertaining to a judge or to jurisprudence; acting in the distribution of justice; used in courts of law; according to law; legal; .	of or relating to the law or jurisprudence	broader
ohm	noun		a unit of electrical resistance equal to the resistance between two points on a conductor when a potential difference of one volt between them produces a current of one ampere	the standard unit in the measure of electrical resistance, being the resistance of a circuit in which a potential difference of one volt produces a current of one amp&eacute;re.  as defined by the international electrical congress in 1893, and by united states statute, it is a resistance substantially equal to 10 units of resistance of the c. g. s. system of electro-magnetic units, and is represented by the resistance offered to an unvarying electric current by a column of mercury at the temperature of melting ice 14.4521 grams in mass, of a constant cross-sectional area, and of the length of 106.3 centimeters. as thus defined it is called the .	broader
ohm	noun		the standard unit in the measure of electrical resistance, being the resistance of a circuit in which a potential difference of one volt produces a current of one amp&eacute;re.  as defined by the international electrical congress in 1893, and by united states statute, it is a resistance substantially equal to 10 units of resistance of the c. g. s. system of electro-magnetic units, and is represented by the resistance offered to an unvarying electric current by a column of mercury at the temperature of melting ice 14.4521 grams in mass, of a constant cross-sectional area, and of the length of 106.3 centimeters. as thus defined it is called the .	a unit of electrical resistance equal to the resistance between two points on a conductor when a potential difference of one volt between them produces a current of one ampere	narrower
ohm	noun		german physicist who formulated ohm's law (1787-1854)	the standard unit in the measure of electrical resistance, being the resistance of a circuit in which a potential difference of one volt produces a current of one amp&eacute;re.  as defined by the international electrical congress in 1893, and by united states statute, it is a resistance substantially equal to 10 units of resistance of the c. g. s. system of electro-magnetic units, and is represented by the resistance offered to an unvarying electric current by a column of mercury at the temperature of melting ice 14.4521 grams in mass, of a constant cross-sectional area, and of the length of 106.3 centimeters. as thus defined it is called the .	none
pennon	noun		wing of a bird	a pennant; a flag or streamer.	none
pennon	noun		wing of a bird	a wing; a pinion.	narrower
pennon	noun		a wing; a pinion.	wing of a bird	broader
pennon	noun		a long flag; often tapering	a pennant; a flag or streamer.	narrower
pennon	noun		a pennant; a flag or streamer.	a long flag; often tapering	broader
pennon	noun		a long flag; often tapering	a wing; a pinion.	none
bodiless	adjective		not having a material body	having no body.	none
bodiless	adjective		not having a material body	without material form; incorporeal.	exact
bodiless	adjective		without material form; incorporeal.	not having a material body	exact
bodiless	adjective		having no trunk or main part	having no body.	narrower
bodiless	adjective		having no body.	having no trunk or main part	broader
bodiless	adjective		having no trunk or main part	without material form; incorporeal.	none
dealer	noun		the major party to a financial transaction at a stock exchange; buys and sells for his own account	one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	narrower
dealer	noun		one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	the major party to a financial transaction at a stock exchange; buys and sells for his own account	broader
dealer	noun		the major party to a financial transaction at a stock exchange; buys and sells for his own account	one who distributes cards to the players.	none
dealer	noun		the person who distributes the playing cards in a card game	one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	none
dealer	noun		the person who distributes the playing cards in a card game	one who distributes cards to the players.	exact
dealer	noun		one who distributes cards to the players.	the person who distributes the playing cards in a card game	exact
dealer	noun		someone who purchases and maintains an inventory of goods to be sold	one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	narrower
dealer	noun		one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	someone who purchases and maintains an inventory of goods to be sold	broader
dealer	noun		someone who purchases and maintains an inventory of goods to be sold	one who distributes cards to the players.	none
dealer	noun		a firm engaged in trading	one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	none
dealer	noun		a firm engaged in trading	one who distributes cards to the players.	none
dealer	noun		a seller of illicit goods	one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	narrower
dealer	noun		one who deals; one who has to do, or has concern, with others; esp., a trader, a trafficker, a shopkeeper, a broker, or a merchant;	a seller of illicit goods	broader
dealer	noun		a seller of illicit goods	one who distributes cards to the players.	none
haggard	adjective		very thin especially from disease or hunger or cold	wild or intractable; disposed to break away from duty; untamed; .	none
haggard	adjective		very thin especially from disease or hunger or cold	having the expression of one wasted by want or suffering; hollow-eyed; having the features distorted or wasted by pain; wild and wasted, or anxious in appearance; .	related
haggard	adjective		having the expression of one wasted by want or suffering; hollow-eyed; having the features distorted or wasted by pain; wild and wasted, or anxious in appearance; .	very thin especially from disease or hunger or cold	related
haggard	adjective		showing the wearing effects of overwork or care or suffering	wild or intractable; disposed to break away from duty; untamed; .	none
haggard	adjective		showing the wearing effects of overwork or care or suffering	having the expression of one wasted by want or suffering; hollow-eyed; having the features distorted or wasted by pain; wild and wasted, or anxious in appearance; .	narrower
haggard	adjective		having the expression of one wasted by want or suffering; hollow-eyed; having the features distorted or wasted by pain; wild and wasted, or anxious in appearance; .	showing the wearing effects of overwork or care or suffering	broader
psychotherapy	noun		the branch of psychiatry concerned with psychological methods	psychotherapeutics.	narrower
psychotherapy	noun		psychotherapeutics.	the branch of psychiatry concerned with psychological methods	broader
psychotherapy	noun		the treatment of mental or emotional problems by psychological means	psychotherapeutics.	narrower
psychotherapy	noun		psychotherapeutics.	the treatment of mental or emotional problems by psychological means	broader
babel	noun		(genesis 11:1-11) a tower built by noah's descendants (probably in babylon) who intended it to reach up to heaven; god foiled them by confusing their language so they could no longer understand one another	the city and tower in the land of shinar, where the confusion of languages took place.	narrower
babel	noun		the city and tower in the land of shinar, where the confusion of languages took place.	(genesis 11:1-11) a tower built by noah's descendants (probably in babylon) who intended it to reach up to heaven; god foiled them by confusing their language so they could no longer understand one another	broader
babel	noun		(genesis 11:1-11) a tower built by noah's descendants (probably in babylon) who intended it to reach up to heaven; god foiled them by confusing their language so they could no longer understand one another	hence: a place or scene of noise and confusion; a confused mixture of sounds, as of voices or languages.	none
babel	noun		a confusion of voices and other sounds	the city and tower in the land of shinar, where the confusion of languages took place.	none
babel	noun		a confusion of voices and other sounds	hence: a place or scene of noise and confusion; a confused mixture of sounds, as of voices or languages.	exact
babel	noun		hence: a place or scene of noise and confusion; a confused mixture of sounds, as of voices or languages.	a confusion of voices and other sounds	exact
callosity	noun		an area of skin that is thick or hard from continual pressure or friction (as the sole of the foot)	a hard or thickened spot or protuberance; a hardening and thickening of the skin or bark of a part, eps. as a result of continued pressure or friction.	exact
callosity	noun		a hard or thickened spot or protuberance; a hardening and thickening of the skin or bark of a part, eps. as a result of continued pressure or friction.	an area of skin that is thick or hard from continual pressure or friction (as the sole of the foot)	exact
callosity	noun		devoid of passion or feeling; hardheartedness	a hard or thickened spot or protuberance; a hardening and thickening of the skin or bark of a part, eps. as a result of continued pressure or friction.	none
tramper	noun		someone who walks with a heavy noisy gait or who stamps on the ground	one who tramps; a stroller; a vagrant or vagabond; a tramp.	narrower
tramper	noun		one who tramps; a stroller; a vagrant or vagabond; a tramp.	someone who walks with a heavy noisy gait or who stamps on the ground	broader
tramper	noun		a foot traveler; someone who goes on an extended walk (for pleasure)	one who tramps; a stroller; a vagrant or vagabond; a tramp.	narrower
tramper	noun		one who tramps; a stroller; a vagrant or vagabond; a tramp.	a foot traveler; someone who goes on an extended walk (for pleasure)	broader
plurality	noun		a large indefinite number	the state of being plural, or consisting of more than one; a number consisting of two or more of the same kind;	none
plurality	noun		a large indefinite number	the greater number; a majority; also, the greatest of several numbers; in elections, the excess of the votes given for one candidate over those given for another, or for any other, candidate. when there are more than two candidates, the one who receives the  of votes may have less than a majority. see .	none
plurality	noun		(in an election with more than 2 options) the number of votes for the candidate or party receiving the greatest number (but less that half of the votes)	the state of being plural, or consisting of more than one; a number consisting of two or more of the same kind;	none
plurality	noun		(in an election with more than 2 options) the number of votes for the candidate or party receiving the greatest number (but less that half of the votes)	the greater number; a majority; also, the greatest of several numbers; in elections, the excess of the votes given for one candidate over those given for another, or for any other, candidate. when there are more than two candidates, the one who receives the  of votes may have less than a majority. see .	exact
plurality	noun		the greater number; a majority; also, the greatest of several numbers; in elections, the excess of the votes given for one candidate over those given for another, or for any other, candidate. when there are more than two candidates, the one who receives the  of votes may have less than a majority. see .	(in an election with more than 2 options) the number of votes for the candidate or party receiving the greatest number (but less that half of the votes)	exact
plurality	noun		the state of being plural	the state of being plural, or consisting of more than one; a number consisting of two or more of the same kind;	exact
plurality	noun		the state of being plural, or consisting of more than one; a number consisting of two or more of the same kind;	the state of being plural	exact
plurality	noun		the state of being plural	the greater number; a majority; also, the greatest of several numbers; in elections, the excess of the votes given for one candidate over those given for another, or for any other, candidate. when there are more than two candidates, the one who receives the  of votes may have less than a majority. see .	none
dearly	adverb		at a great cost	in a dear manner; with affection; heartily; earnestly; .	none
dearly	adverb		at a great cost	at a high rate or price; grievously.	exact
dearly	adverb		at a high rate or price; grievously.	at a great cost	exact
dearly	adverb		at a great cost	exquisitely.	none
dearly	adverb		with affection	in a dear manner; with affection; heartily; earnestly; .	exact
dearly	adverb		in a dear manner; with affection; heartily; earnestly; .	with affection	exact
dearly	adverb		with affection	at a high rate or price; grievously.	none
dearly	adverb		with affection	exquisitely.	none
dearly	adverb		in a sincere and heartfelt manner	in a dear manner; with affection; heartily; earnestly; .	exact
dearly	adverb		in a dear manner; with affection; heartily; earnestly; .	in a sincere and heartfelt manner	exact
dearly	adverb		in a sincere and heartfelt manner	at a high rate or price; grievously.	none
dearly	adverb		in a sincere and heartfelt manner	exquisitely.	none
capitalization	noun		writing in capital letters	the act or process of capitalizing.	none
capitalization	noun		the act of capitalizing on an opportunity	the act or process of capitalizing.	exact
capitalization	noun		the act or process of capitalizing.	the act of capitalizing on an opportunity	exact
capitalization	noun		an estimation of the value of a business	the act or process of capitalizing.	none
capitalization	noun		the sale of capital stock	the act or process of capitalizing.	none
allow	verb		give or assign a resource to a particular person or cause	to admit; to concede; to make allowance or abatement.	none
allow	verb		give or assign a resource to a particular person or cause	to praise; to approve of; hence, to sanction.	none
allow	verb		give or assign a resource to a particular person or cause	to like; to be suited or pleased with.	none
allow	verb		give or assign a resource to a particular person or cause	to sanction; to invest; to intrust.	exact
allow	verb		to sanction; to invest; to intrust.	give or assign a resource to a particular person or cause	exact
allow	verb		give or assign a resource to a particular person or cause	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		give or assign a resource to a particular person or cause	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		give or assign a resource to a particular person or cause	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		give or assign a resource to a particular person or cause	to grant license to; to permit; to consent to; .	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to admit; to concede; to make allowance or abatement.	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to praise; to approve of; hence, to sanction.	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to like; to be suited or pleased with.	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to sanction; to invest; to intrust.	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	exact
allow	verb		to own or acknowledge; to accept as true; to concede; to accede to an opinion;	allow or plan for a certain possibility; concede the truth or validity of something	exact
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		allow or plan for a certain possibility; concede the truth or validity of something	to grant license to; to permit; to consent to; .	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to admit; to concede; to make allowance or abatement.	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to praise; to approve of; hence, to sanction.	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to like; to be suited or pleased with.	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to sanction; to invest; to intrust.	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		make a possibility or provide opportunity for; permit to be attainable or cause to remain	to grant license to; to permit; to consent to; .	narrower
allow	verb		to grant license to; to permit; to consent to; .	make a possibility or provide opportunity for; permit to be attainable or cause to remain	broader
allow	verb		let have	to admit; to concede; to make allowance or abatement.	none
allow	verb		let have	to praise; to approve of; hence, to sanction.	none
allow	verb		let have	to like; to be suited or pleased with.	none
allow	verb		let have	to sanction; to invest; to intrust.	none
allow	verb		let have	to grant, give, admit, accord, afford, or yield; to let one have;	narrower
allow	verb		to grant, give, admit, accord, afford, or yield; to let one have;	let have	broader
allow	verb		let have	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		let have	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		let have	to grant license to; to permit; to consent to; .	none
allow	verb		afford possibility	to admit; to concede; to make allowance or abatement.	none
allow	verb		afford possibility	to praise; to approve of; hence, to sanction.	none
allow	verb		afford possibility	to like; to be suited or pleased with.	none
allow	verb		afford possibility	to sanction; to invest; to intrust.	none
allow	verb		afford possibility	to grant, give, admit, accord, afford, or yield; to let one have;	narrower
allow	verb		to grant, give, admit, accord, afford, or yield; to let one have;	afford possibility	broader
allow	verb		afford possibility	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		afford possibility	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		afford possibility	to grant license to; to permit; to consent to; .	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to admit; to concede; to make allowance or abatement.	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to praise; to approve of; hence, to sanction.	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to like; to be suited or pleased with.	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to sanction; to invest; to intrust.	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		make it possible through a specific action or lack of action for something to happen	to grant license to; to permit; to consent to; .	narrower
allow	verb		to grant license to; to permit; to consent to; .	make it possible through a specific action or lack of action for something to happen	broader
allow	verb		allow the other (baseball) team to score	to admit; to concede; to make allowance or abatement.	none
allow	verb		allow the other (baseball) team to score	to praise; to approve of; hence, to sanction.	none
allow	verb		allow the other (baseball) team to score	to like; to be suited or pleased with.	none
allow	verb		allow the other (baseball) team to score	to sanction; to invest; to intrust.	none
allow	verb		allow the other (baseball) team to score	to grant, give, admit, accord, afford, or yield; to let one have;	narrower
allow	verb		to grant, give, admit, accord, afford, or yield; to let one have;	allow the other (baseball) team to score	broader
allow	verb		allow the other (baseball) team to score	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		allow the other (baseball) team to score	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		allow the other (baseball) team to score	to grant license to; to permit; to consent to; .	none
allow	verb		grant as a discount or in exchange	to admit; to concede; to make allowance or abatement.	none
allow	verb		grant as a discount or in exchange	to praise; to approve of; hence, to sanction.	none
allow	verb		grant as a discount or in exchange	to like; to be suited or pleased with.	none
allow	verb		grant as a discount or in exchange	to sanction; to invest; to intrust.	none
allow	verb		grant as a discount or in exchange	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		grant as a discount or in exchange	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		grant as a discount or in exchange	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	exact
allow	verb		to grant (something) as a deduction or an addition; esp. to abate or deduct; .	grant as a discount or in exchange	exact
allow	verb		grant as a discount or in exchange	to grant license to; to permit; to consent to; .	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to admit; to concede; to make allowance or abatement.	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to praise; to approve of; hence, to sanction.	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to like; to be suited or pleased with.	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to sanction; to invest; to intrust.	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		allow the presence of or allow (an activity) without opposing or prohibiting	to grant license to; to permit; to consent to; .	narrower
allow	verb		to grant license to; to permit; to consent to; .	allow the presence of or allow (an activity) without opposing or prohibiting	broader
allow	verb		consent to, give permission	to admit; to concede; to make allowance or abatement.	none
allow	verb		consent to, give permission	to praise; to approve of; hence, to sanction.	none
allow	verb		consent to, give permission	to like; to be suited or pleased with.	none
allow	verb		consent to, give permission	to sanction; to invest; to intrust.	none
allow	verb		consent to, give permission	to grant, give, admit, accord, afford, or yield; to let one have;	none
allow	verb		consent to, give permission	to own or acknowledge; to accept as true; to concede; to accede to an opinion;	none
allow	verb		consent to, give permission	to grant (something) as a deduction or an addition; esp. to abate or deduct; .	none
allow	verb		consent to, give permission	to grant license to; to permit; to consent to; .	narrower
allow	verb		to grant license to; to permit; to consent to; .	consent to, give permission	broader
fistulous	adjective		hollow and tube-shaped like a reed	having the form or nature of a fistula; .	none
fistulous	adjective		hollow and tube-shaped like a reed	hollow, like a pipe or reed; fistulose.	exact
fistulous	adjective		hollow, like a pipe or reed; fistulose.	hollow and tube-shaped like a reed	exact
fistulous	adjective		of or pertaining to or resembling a fistula	having the form or nature of a fistula; .	exact
fistulous	adjective		having the form or nature of a fistula; .	of or pertaining to or resembling a fistula	exact
fistulous	adjective		of or pertaining to or resembling a fistula	hollow, like a pipe or reed; fistulose.	none
decompress	verb		decrease the pressure of	to subject to the process of .	none
decompress	verb		decrease the pressure of	to undergo the process of .	none
decompress	verb		restore to its uncompressed form	to subject to the process of .	none
decompress	verb		restore to its uncompressed form	to undergo the process of .	none
decompress	verb		become less tense, rest, or take one's ease	to subject to the process of .	none
decompress	verb		become less tense, rest, or take one's ease	to undergo the process of .	none
prehistoric	adjective		belonging to or existing in times before recorded history	of or pertaining to a period before written history begins;	narrower
prehistoric	adjective		of or pertaining to a period before written history begins;	belonging to or existing in times before recorded history	broader
prehistoric	adjective		of or relating to times before written history	of or pertaining to a period before written history begins;	narrower
prehistoric	adjective		of or pertaining to a period before written history begins;	of or relating to times before written history	broader
prehistoric	adjective		no longer fashionable	of or pertaining to a period before written history begins;	none
finish	verb		come or bring to a finish or an end; others finished in over 4 hours"    1.|-to arrive at the end of; to bring to an end; to put an end to; to make an end of; to terminate."	to come to an end; to terminate.	none
finish	verb		come or bring to a finish or an end; others finished in over 4 hours"    1.|-to arrive at the end of; to bring to an end; to put an end to; to make an end of; to terminate."	to bestow the last required labor upon; to complete; to bestow the utmost possible labor upon; to perfect; to accomplish; to polish.	none
